id,judul,harga_display,harga_raw,harga_diskon,diskon_amount,merek,model,varian,tahun,km_label,km_raw,bahan_bakar,warna,transmisi,tipe_bodi,kapasitas_cc,tipe_penjual,bursa_mobil,seller_id,seller_name,seller_type,kecamatan,kota,provinsi,status,is_hot,favorit,has_video,has_promotion,jumlah_foto,foto_utama,created_at,url,harga_num,tahun_num,source_file,scrape_time,price,year,mileage,car_age,km_per_year,listing_quality,is_luxury,is_japanese
944559675,Toyota New Calya 1.2 Tipe G Luxury Manual Hitam Tahun 2019 Terawat OK,Rp 129.000.000,129000000.0,,,Toyota,Calya,1.2 G Bensin-MT,2019,40.000-45.000,45,Bensin,Hitam,Manual,MPV,>1.000 - 1.500 cc,Unknown,,93580396,Mentary Motor,Regular,,,Sumatra Selatan,active,0,0,0,0,14,https://apollo.olx.co.id:443/v1/files/69df926993e72-ID/image,2026-04-15T20:31:18+07:00,https://www.olx.co.id/item/944559675,129000000.0,2019,olx_mobil_bekas_20260430_2051.csv,20260430_2051,129000000.0,2019,45,7,6.428571428571429,9.799999999999999,0,1
944556487,Toyota New Avanza G Manual 1.3 Putih Tahun 2014 Pajak Panjang Terawat,Rp 132.000.000,132000000.0,,,Toyota,Avanza,1.3 G Bensin-MT,2014,75.000-80.000,80,Bensin,Putih,Manual,MPV,>1.000 - 1.500 cc,Unknown,,93580396,Mentary Motor,Regular,,,Sumatra Selatan,active,0,0,0,0,13,https://apollo.olx.co.id:443/v1/files/69df6d631c43d-ID/image,2026-04-15T17:57:47+07:00,https://www.olx.co.id/item/944556487,132000000.0,2014,olx_mobil_bekas_20260430_2051.csv,20260430_2051,132000000.0,2014,80,12,6.666666666666667,9.1,0,1
944556382,Hyundai Creta Trend 2024,Rp 270.000.000,270000000.0,,,Hyundai,Creta,1.5 Trend IVT Bensin-AT,2024,0-5.000,5,Bensin,Abu-abu,Automatic,SUV,>1.000 - 1.500 cc,Individu,,127037743,John,Regular,,,Jambi,active,0,0,0,0,7,https://apollo.olx.co.id:443/v1/files/69df6c7749cdc-ID/image,2026-04-15T17:49:28+07:00,https://www.olx.co.id/item/944556382,270000000.0,2024,olx_mobil_bekas_20260428_0344.csv,20260428_0344,270000000.0,2024,5,2,2.5,4.8999999999999995,0,0
944555795,Dijual Honda Mobilio Type E-Cvt Th 2014,Rp 130.000.000,130000000.0,,,Honda,Mobilio,1.5 E Bensin-AT,2014,105.000-110.000,110,Bensin,Marun,Automatic,MPV,>1.000 - 1.500 cc,Individu,,134783410,Ardiyan,Regular,,,Jambi,active,0,0,0,0,6,https://apollo.olx.co.id:443/v1/files/69df64beb8044-ID/image,2026-04-15T17:25:43+07:00,https://www.olx.co.id/item/944555795,130000000.0,2014,olx_mobil_bekas_20260428_0344.csv,20260428_0344,130000000.0,2014,110,12,9.166666666666666,4.199999999999999,0,1
944555039,Mitsubishi Outlander 2.0 PX Matic 2013,Rp 178.000.000,178000000.0,,,Mitsubishi,Outlander,2.0 PX Bensin-AT,2013,70.000-75.000,75,Bensin,Putih,Automatic,SUV,>1.500 - 2.000 cc,Diler,,118160676,Anggi Mobil Bekas Pontianak,Regular,,,Kalimantan Barat,active,0,0,0,0,11,https://apollo.olx.co.id:443/v1/files/69df5eced127d-ID/image,2026-04-15T16:59:47+07:00,https://www.olx.co.id/item/944555039,178000000.0,2013,olx_mobil_bekas_20260428_0344.csv,20260428_0344,178000000.0,2013,75,13,5.769230769230769,7.699999999999999,0,1
944553364,[50rb KM] Brio E manual Terawat sekali,Rp 109.000.000,109000000.0,,,Honda,Brio,1.2 Satya E Bensin-MT,2017,50.000-55.000,55,Bensin,Abu-abu,Manual,Hatchback,>1.000 - 1.500 cc,Diler,Bursa mobil Bella Tera,131970859,Auto District Palembang,Regular,,,Sumatra Selatan,active,0,0,0,0,5,https://apollo.olx.co.id:443/v1/files/69df5599cb351-ID/image,2026-04-15T16:13:48+07:00,https://www.olx.co.id/item/944553364,109000000.0,2017,olx_mobil_bekas_20260430_2051.csv,20260430_2051,109000000.0,2017,55,9,6.111111111111111,3.5,0,1
944551992,Ford ecosport titanium 1.5 AT,Rp 96.000.000,96000000.0,,,Ford,Eco Sport,1.5 Titanium Bensin-AT,2014,90.000-95.000,95,Bensin,Putih,Automatic,SUV,>1.000 - 1.500 cc,Individu,,17773645,ade putra,Regular,,,Jambi,active,0,0,0,0,7,https://apollo.olx.co.id:443/v1/files/69df4d617457d-ID/image,2026-04-15T15:35:46+07:00,https://www.olx.co.id/item/944551992,96000000.0,2014,olx_mobil_bekas_20260428_0344.csv,20260428_0344,96000000.0,2014,95,12,7.916666666666667,4.8999999999999995,0,0
944550694,"Honda stream manual 1,7",Rp 49.000.000,49000000.0,,,Honda,Stream,1.7 Bensin-MT,2002,295.000-300.000,300,Bensin,Abu-abu,Manual,SUV,>1.500 - 2.000 cc,Individu,,133352380,OLX User,Regular,,,Jambi,active,0,0,0,0,6,https://apollo.olx.co.id:443/v1/files/696c2d6cea9e7-ID/image,2026-04-15T14:56:30+07:00,https://www.olx.co.id/item/944550694,49000000.0,2002,olx_mobil_bekas_20260428_0344.csv,20260428_0344,49000000.0,2002,300,24,12.5,4.199999999999999,0,1
943883318,"Honda Jazz, 2006, manual",Rp 70.000.000,70000000.0,,,Honda,Jazz,,2006,115.000-120.000,120,Bensin,Abu-abu,Manual,Unknown,>1.000 - 1.500 cc,Individu,,101821489,Agus,Regular,,,Kalimantan Barat,active,0,0,0,0,1,https://apollo.olx.co.id:443/v1/files/69b69e44c674c-ID/image,2026-04-15T14:34:37+07:00,https://www.olx.co.id/item/943883318,70000000.0,2006,olx_mobil_bekas_20260428_0344.csv,20260428_0344,70000000.0,2006,120,20,6.0,0.7,0,1
936134566,Wuling Air ev 2025 lite range 300 matic. Km 900perak,Rp 168.000.000,168000000.0,,,Wuling,Air EV,Long Range Listrik-AT,2025,0-5.000,5,Listrik,Lainnya,Automatic,Hatchback,>1.000 - 1.500 cc,Diler,,9422681,IRFAN Rezamotor1,Regular,,,Riau,active,0,6,0,0,11,https://apollo.olx.co.id:443/v1/files/68625b6e7aed4-ID/image,2026-04-15T14:24:54+07:00,https://www.olx.co.id/item/936134566,168000000.0,2025,olx_mobil_bekas_20260428_0344.csv,20260428_0344,168000000.0,2025,5,1,5.0,9.5,0,0
944548855,WULING NEW AIR EV PRO LONG RANGE (KUNING) 0.3 MATIC (2023),Rp 157.000.000,157000000.0,,,Wuling,Air EV,Pro Long Range Listrik-AT,2023,75.000-80.000,80,Bensin,Kuning,Automatic,Hatchback,<1.000 cc,Unknown,,112482351,Auto88group,Regular,,,Kalimantan Barat,active,0,0,0,0,13,https://apollo.olx.co.id:443/v1/files/69df389bdf939-ID/image,2026-04-15T14:06:57+07:00,https://www.olx.co.id/item/944548855,157000000.0,2023,olx_mobil_bekas_20260428_0344.csv,20260428_0344,157000000.0,2023,80,3,26.666666666666668,9.1,0,0
944548487,Mitsubishi Pajero Sport Dakar,Rp 265.000.000,265000000.0,,,Mitsubishi,Pajero Sport,2.5 Dakar Solar-AT,2015,185.000-190.000,190,Diesel,Putih,Automatic,MPV,>2.000 - 3.000 cc,Individu,Bursa BEZ Paramount Serpong,66027574,Faisal BMW,Regular,,,Lampung,active,0,0,0,0,15,https://apollo.olx.co.id:443/v1/files/69df35c98ccf8-ID/image,2026-04-15T13:57:17+07:00,https://www.olx.co.id/item/944548487,265000000.0,2015,olx_mobil_bekas_20260428_0344.csv,20260428_0344,265000000.0,2015,190,11,17.272727272727273,10.5,0,1
939122436,Toyota FT86 2021 matic. Km 20rb,Rp 720.000.000,720000000.0,,,Toyota,FT86,Lain-lain-AT,2021,15.000-20.000,20,Bensin,Merah,Automatic,Sedan,>1.500 - 2.000 cc,Diler,,9422681,IRFAN Rezamotor1,Regular,,,Riau,active,0,2,0,0,10,https://apollo.olx.co.id:443/v1/files/68dd02d7a9f13-ID/image,2026-04-15T13:51:25+07:00,https://www.olx.co.id/item/939122436,720000000.0,2021,olx_mobil_bekas_20260428_0344.csv,20260428_0344,720000000.0,2021,20,5,4.0,7.6,0,1
943042141,Mercedes Benz E250 ANTIK 1.8 CGI Avantgarde AT 2010 KM52RB SPERTI BARU,Rp 207.000.000,207000000.0,,,Mercedes-Benz,E250,1.8 CGI Avantgarde Bensin-AT,2010,50.000-55.000,55,Bensin,Silver,Automatic,Sedan,>1.500 - 2.000 cc,Individu,,8800644,Ted,Regular,,,Jakarta D.K.I.,active,0,19,0,0,16,https://apollo.olx.co.id:443/v1/files/698be3d00568c-ID/image,2026-04-15T13:19:26+07:00,https://www.olx.co.id/item/943042141,207000000.0,2010,olx_mobil_bekas_20260428_0344.csv,20260428_0344,207000000.0,2010,55,16,3.4375,16.9,1,0
944305711,[Mobil Baru] Promo Toyota Yaris 2026,Rp 399.000.000,399000000.0,,,Toyota,Yaris,,2026,0,0,Hybrid,Putih,Automatic,Unknown,Unknown,Unknown,,136052074,Renal Toyota,Regular,,,Banten,active,0,0,0,0,4,https://apollo.olx.co.id:443/v1/files/69d3523101b60-ID/image,2026-04-15T12:50:16+07:00,https://www.olx.co.id/item/944305711,399000000.0,2026,olx_mobil_bekas_20260430_2051.csv,20260430_2051,399000000.0,2026,0,0,0.0,2.8,0,1
943997452,Dijual toyota sienta 2016 AT,Rp 147.000.000,147000000.0,,,Toyota,Sienta,1.5 E Bensin-AT,2016,105.000-110.000,110,Bensin,Putih,Automatic,MPV,>1.000 - 1.500 cc,Individu,,29432415,Riadi,Regular,,,Jambi,active,0,1,0,0,4,https://apollo.olx.co.id:443/v1/files/69c0d669b345c-ID/image,2026-04-15T12:41:25+07:00,https://www.olx.co.id/item/943997452,147000000.0,2016,olx_mobil_bekas_20260428_0344.csv,20260428_0344,147000000.0,2016,110,10,11.0,3.0999999999999996,0,1
944545322,DP 14 jt! Mitsubishi Outlander PX Limited Matic 2014 Antik Spt Baru!!,Rp 145.000.000,145000000.0,,,Mitsubishi,Outlander Sport,2.0 Limited Bensin-AT,2014,125.000-130.000,130,Bensin,Putih,Automatic,SUV,>1.000 - 1.500 cc,Unknown,,111894867,Kevin Phillips,Regular,,,Jawa Tengah,active,0,0,0,0,18,https://apollo.olx.co.id:443/v1/files/69df22e46e3b1-ID/image,2026-04-15T12:38:58+07:00,https://www.olx.co.id/item/944545322,145000000.0,2014,olx_mobil_bekas_20260428_0344.csv,20260428_0344,145000000.0,2014,130,12,10.833333333333334,12.6,0,1
944541802,SIENTA V 2018 AT HITAM,Rp 155.000.000,155000000.0,,,Toyota,Sienta,1.5 V Bensin-AT,2018,75.000-80.000,80,Bensin,Hitam,Automatic,Minibus,>1.000 - 1.500 cc,Diler,Carsentro Makassar,106525199,Ardi motor,Regular,,,Kalimantan Selatan,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69df0b0350091-ID/image,2026-04-15T10:56:07+07:00,https://www.olx.co.id/item/944541802,155000000.0,2018,olx_mobil_bekas_20260430_2051.csv,20260430_2051,155000000.0,2018,80,8,10.0,7.0,0,1
944541547,XPANDER ULTIMATE 2022 AT ABU ABU,Rp 232.000.000,232000000.0,,,Mitsubishi,Xpander,1.5 Ultimate Bensin-AT,2022,80.000-85.000,85,Bensin,Abu-abu,Automatic,Minibus,>1.000 - 1.500 cc,Diler,Carsentro Makassar,106525199,Ardi motor,Regular,,,Kalimantan Selatan,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69df08ab40b8d-ID/image,2026-04-15T10:48:42+07:00,https://www.olx.co.id/item/944541547,232000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,232000000.0,2022,85,4,21.25,5.6,0,1
944541323,[GARANSI 5TH] Toyota Crown Sport Hatchback 2.5 HEV Modelista 2024 2025,Rp 1.275.000.000,1275000000.0,,,Toyota,Crown,2.4-AT,2024,0-5.000,5,Hybrid,Kuning,Automatic,Hatchback,>2.000 - 3.000 cc,Diler,Bursa Mobil Mangga Dua Square,27918461,Nicko - FOCUS MOTOR,Regular,,,Jakarta D.K.I.,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69df02e587dd1-ID/image,2026-04-15T10:42:21+07:00,https://www.olx.co.id/item/944541323,1275000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,1275000000.0,2024,5,2,2.5,14.0,0,1
944540888,CRV 1.5 TURBO AT 2022 HITAM,Rp 368.000.000,368000000.0,,,Honda,CR-V,1.5 Turbo Bensin-AT,2022,40.000-45.000,45,Bensin,Hitam,Automatic,Jeep,>1.000 - 1.500 cc,Diler,Carsentro Makassar,106525199,Ardi motor,Regular,,,Kalimantan Selatan,active,0,0,0,0,3,https://apollo.olx.co.id:443/v1/files/69df03c00fe93-ID/image,2026-04-15T10:29:19+07:00,https://www.olx.co.id/item/944540888,368000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,368000000.0,2022,45,4,11.25,2.0999999999999996,0,1
944540487,CRV 1.5 TURBO PRESTIGE AT 2021,Rp 395.000.000,395000000.0,,,Honda,CR-V,1.5 Turbo Prestige Bensin-AT,2021,100.000-105.000,105,Bensin,Putih,Automatic,Jeep,>1.000 - 1.500 cc,Diler,Carsentro Makassar,106525199,Ardi motor,Regular,,,Kalimantan Selatan,active,0,0,0,0,12,https://apollo.olx.co.id:443/v1/files/69df0185569e7-ID/image,2026-04-15T10:17:49+07:00,https://www.olx.co.id/item/944540487,395000000.0,2021,olx_mobil_bekas_20260428_0344.csv,20260428_0344,395000000.0,2021,105,5,21.0,8.399999999999999,0,1
944538974,MAZDA CX5 TOURING (SILVER) 2.5 MATIC (2014),Rp 195.000.000,195000000.0,,,Mazda,CX-5,2.5 Touring Bensin-AT,2014,170.000-175.000,175,Bensin,Silver,Automatic,SUV,>1.000 - 1.500 cc,Unknown,,112482351,Auto88group,Regular,,,Kalimantan Barat,active,0,0,0,0,13,https://apollo.olx.co.id:443/v1/files/69def7d70aa2f-ID/image,2026-04-15T09:30:31+07:00,https://www.olx.co.id/item/944538974,195000000.0,2014,olx_mobil_bekas_20260428_0344.csv,20260428_0344,195000000.0,2014,175,12,14.583333333333334,9.1,0,1
944537394,"Jual mazda 3 1,6 2008 limitid",Rp 97.000.000,97000000.0,,,Mazda,3,1.6 Bensin-MT,2017,55.000-60.000,60,Bensin,Hitam,Manual,Coupe,>1.500 - 2.000 cc,Individu,,115481904,Wandi Roes,Regular,,,Kalimantan Barat,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69dee5ed5535f-ID/image,2026-04-15T08:40:56+07:00,https://www.olx.co.id/item/944537394,97000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,97000000.0,2017,60,9,6.666666666666667,6.3,0,1
943879848,Toyota Agya 1.2 TRD Automatic 2018 Hitam LCGC Pajak Panjang Terawat OK,Rp 121.000.000,121000000.0,,,Toyota,Agya,1.2 TRD Sportivo Bensin-AT,2018,85.000-90.000,90,Bensin,Hitam,Automatic,Compact & City Car,>1.000 - 1.500 cc,Unknown,,93580396,Mentary Motor,Regular,,,Sumatra Selatan,active,0,3,0,0,13,https://apollo.olx.co.id:443/v1/files/69b62a9336a2f-ID/image,2026-04-15T06:31:01+07:00,https://www.olx.co.id/item/943879848,121000000.0,2018,olx_mobil_bekas_20260428_0344.csv,20260428_0344,121000000.0,2018,90,8,11.25,10.0,0,1
943880221,[KM 27RB] Toyota New Calya 1.2 Tipe G Luxury Automatic 2023 Hitam Kece,Rp 148.000.000,148000000.0,,,Toyota,Calya,1.2 New G Bensin-AT,2023,25.000-30.000,30,Bensin,Hitam,Automatic,MPV,>1.000 - 1.500 cc,Unknown,,93580396,Mentary Motor,Regular,,,Sumatra Selatan,active,0,0,0,0,14,https://apollo.olx.co.id:443/v1/files/69b62e9f0636c-ID/image,2026-04-15T06:30:44+07:00,https://www.olx.co.id/item/943880221,148000000.0,2023,olx_mobil_bekas_20260430_2051.csv,20260430_2051,148000000.0,2023,30,3,10.0,9.799999999999999,0,1
943881242,Daihatsu Great Xenia 1.3 X Manual Hitam Metalik Tahun 2018 Terawat OK,Rp 138.000.000,138000000.0,,,Daihatsu,Grand Xenia,1.3 X Bensin-MT,2018,60.000-65.000,65,Bensin,Hitam,Manual,MPV,>1.000 - 1.500 cc,Unknown,,93580396,Mentary Motor,Regular,,,Sumatra Selatan,active,0,5,0,0,13,https://apollo.olx.co.id:443/v1/files/69b635ab0eb11-ID/image,2026-04-15T06:30:30+07:00,https://www.olx.co.id/item/943881242,138000000.0,2018,olx_mobil_bekas_20260430_2051.csv,20260430_2051,138000000.0,2018,65,8,8.125,10.6,0,1
943889186,Honda BRV 1.5 E Prestige CVT Automatic 2016 BR-V Abu-Abu Metalik Keren,Rp 158.000.000,158000000.0,,,Honda,BR-V,1.5 E Prestige Bensin-AT,2016,90.000-95.000,95,Bensin,Abu-abu,Automatic,MPV,>1.000 - 1.500 cc,Unknown,,93580396,Mentary Motor,Regular,,,Sumatra Selatan,active,0,9,0,0,14,https://apollo.olx.co.id:443/v1/files/69b6a417b601b-ID/image,2026-04-15T06:30:14+07:00,https://www.olx.co.id/item/943889186,158000000.0,2016,olx_mobil_bekas_20260428_0344.csv,20260428_0344,158000000.0,2016,95,10,9.5,12.499999999999998,0,1
944324906,Hrv prestige 2019 sunroof istimewa,Rp 265.000.000,265000000.0,,,Honda,HR-V,1.8 Prestige Bensin-AT,2019,90.000-95.000,95,Bensin,Hitam,Automatic,SUV,>1.500 - 2.000 cc,Diler,,22721747,Adi noviadri,Regular,,,Sumatra Barat,active,0,2,0,0,9,https://apollo.olx.co.id:443/v1/files/69de72e5afee8-ID/image,2026-04-15T00:02:26+07:00,https://www.olx.co.id/item/944324906,265000000.0,2019,olx_mobil_bekas_20260428_0344.csv,20260428_0344,265000000.0,2019,95,7,13.571428571428571,6.8999999999999995,0,1
942824930,DP10% [Km1.000] 330i M-Sport Pro LCi 2024 White Reg 2025 #AUTOHIGH,Rp 925.000.000,925000000.0,,,BMW,330i,2.0 M Sport Bensin-AT,2024,0-5.000,5,Bensin,Putih,Automatic,Sedan,>2.000 - 3.000 cc,Diler,Bursa Mobil Bintaro,9621847,KREDIT MURAH BCA FINANCE,Regular,,,Jakarta D.K.I.,active,0,2,0,0,11,https://apollo.olx.co.id:443/v1/files/6980e0c7c5a5d-ID/image,2026-04-14T23:45:33+07:00,https://www.olx.co.id/item/942824930,925000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,925000000.0,2024,5,2,2.5,8.299999999999999,1,0
944530681,Brio E Manual 2022,Rp 152.000.000,152000000.0,,,Honda,Brio,1.2 New E Bensin-MT,2022,10.000-15.000,15,Bensin,Putih,Manual,Compact & City Car,>1.000 - 1.500 cc,Individu,Bursa BEZ Paramount Serpong,63730637,Rico dian saputra,Regular,,,Lampung,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69de491369c1a-ID/image,2026-04-14T21:09:40+07:00,https://www.olx.co.id/item/944530681,152000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,152000000.0,2022,15,4,3.75,5.6,0,1
944530432,Reborn Diesel A/T G 2024,Rp 390.000.000,390000000.0,,,Toyota,Kijang Innova,2.4 G Solar-AT,2024,25.000-30.000,30,Diesel,Hitam,Automatic,MPV,>2.000 - 3.000 cc,Individu,,52789875,Danish,Regular,,,Yogyakarta D.I.,active,0,0,0,0,4,https://apollo.olx.co.id:443/v1/files/69de46403f61e-ID/image,2026-04-14T20:54:08+07:00,https://www.olx.co.id/item/944530432,390000000.0,2024,olx_mobil_bekas_20260428_0344.csv,20260428_0344,390000000.0,2024,30,2,15.0,2.8,0,1
944529741,Honda New HRV 1.5 SE Plus Sensing Panoramic At 2022,Rp 334.000.000,334000000.0,,,Honda,HR-V,1.5 New SE Bensin-AT,2022,60.000-65.000,65,Bensin,Silver,Automatic,Minibus,Unknown,Diler,,89376040,Showroom M Irham Motor,Regular,,,Kalimantan Selatan,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69de3e22931e9-ID/image,2026-04-14T20:19:33+07:00,https://www.olx.co.id/item/944529741,334000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,334000000.0,2022,65,4,16.25,14.0,0,1
944427767,Honda Mobilio E A/T 2017,Rp 133.000.000,133000000.0,,,Honda,Mobilio,1.5 E Bensin-AT,2017,85.000-90.000,90,Bensin,Abu-abu,Automatic,MPV,>1.000 - 1.500 cc,Diler,,2537601,Family Motor 1,Regular,,,Jakarta D.K.I.,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69d8cc2041b0d-ID/image,2026-04-14T19:32:01+07:00,https://www.olx.co.id/item/944427767,133000000.0,2017,olx_mobil_bekas_20260430_2051.csv,20260430_2051,133000000.0,2017,90,9,10.0,6.3,0,1
944525760,Xpander Cross PP 2021,Rp 220.000.000,220000000.0,,,Mitsubishi,Xpander,1.5 Cross Premium Package Bensin-AT,2021,55.000-60.000,60,Bensin,Putih,Automatic,Unknown,Unknown,Diler,,91639487,Rendy,Regular,,,Jakarta D.K.I.,active,0,0,0,0,11,https://apollo.olx.co.id:443/v1/files/69de168b789bf-ID/image,2026-04-14T17:28:23+07:00,https://www.olx.co.id/item/944525760,220000000.0,2021,olx_mobil_bekas_20260430_2051.csv,20260430_2051,220000000.0,2021,60,5,12.0,7.699999999999999,0,1
944525634,Suzuki Baleno Hatcback 2017 Mulus,Rp 159.000.000,159000000.0,,,Suzuki,Baleno,Hatchback-AT,2017,65.000-70.000,70,Bensin,Putih,Automatic,Hatchback,>1.000 - 1.500 cc,Individu,,116925520,Rilo Rievaldi,Regular,,,Kalimantan Barat,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69de146ae2725-ID/image,2026-04-14T17:22:33+07:00,https://www.olx.co.id/item/944525634,159000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,159000000.0,2017,70,9,7.777777777777778,5.6,0,1
944518742,BMW 330i M Sport,Rp 700.000.000,700000000.0,,,BMW,330i,2.0 M Sport Bensin-AT,2022,20.000-25.000,25,Bensin,Putih,Automatic,Sedan,>2.000 - 3.000 cc,Individu,,116925520,Rilo Rievaldi,Regular,,,Kalimantan Barat,active,0,0,0,0,7,https://apollo.olx.co.id:443/v1/files/69de09cd608b9-ID/image,2026-04-14T16:33:35+07:00,https://www.olx.co.id/item/944518742,700000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,700000000.0,2022,25,4,6.25,4.8999999999999995,1,0
944523908,SUZUKI APV GE (MERAH) 1.5 MANUAL (2016),Rp 115.000.000,115000000.0,,,Suzuki,APV,1.5 GE Bensin-MT,2016,75.000-80.000,80,Bensin,Merah,Manual,Minibus,>1.500 - 2.000 cc,Unknown,,112482351,Auto88group,Regular,,,Kalimantan Barat,active,0,0,0,0,14,https://apollo.olx.co.id:443/v1/files/69de0526681b7-ID/image,2026-04-14T16:19:50+07:00,https://www.olx.co.id/item/944523908,115000000.0,2016,olx_mobil_bekas_20260428_0344.csv,20260428_0344,115000000.0,2016,80,10,8.0,9.799999999999999,0,1
944523856,Hyundai Creta Prime TwoTone Matic 2022 Orisinil Istimewa.Cash/Kredit,Rp 278.000.000,278000000.0,,,Hyundai,Creta,1.5 Prime IVT Two tone Bensin-AT,2022,45.000-50.000,50,Bensin,Putih,Automatic,SUV,>1.500 - 2.000 cc,Unknown,,72339553,AlFina Motor,Regular,,,Kalimantan Selatan,active,0,0,0,0,13,https://apollo.olx.co.id:443/v1/files/69de05ed84dbf-ID/image,2026-04-14T16:18:20+07:00,https://www.olx.co.id/item/944523856,278000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,278000000.0,2022,50,4,12.5,9.1,0,0
944519837,Avanza G matic 2013,Rp 120.000.000,120000000.0,,,Toyota,Avanza,1.3 G Bensin-AT,2013,105.000-110.000,110,Bensin,Hitam,Automatic,MPV,>1.000 - 1.500 cc,Individu,,51295626,Darex,Regular,,,Jambi,active,0,0,0,0,2,https://apollo.olx.co.id:443/v1/files/69dde75365577-ID/image,2026-04-14T14:11:21+07:00,https://www.olx.co.id/item/944519837,120000000.0,2013,olx_mobil_bekas_20260428_0344.csv,20260428_0344,120000000.0,2013,110,13,8.461538461538462,1.4,0,1
944519707,TOYOTA AVANZA G 1.5 MT 2022 - UNIT SIAP PAKAI,Rp 180.000.000,180000000.0,,,Toyota,Avanza,1.5 G Bensin-MT,2022,70.000-75.000,75,Bensin,Silver,Manual,MPV,>1.000 - 1.500 cc,Diler,,122862859,Caroline JABODETABEK,Regular,,,Jawa Barat,active,0,0,0,0,7,https://apollo.olx.co.id:443/v1/files/69dde6c4628ff-ID/image,2026-04-14T14:07:37+07:00,https://www.olx.co.id/item/944519707,180000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,180000000.0,2022,75,4,18.75,4.8999999999999995,0,1
944517424,YARIS TRDS 2019 AUTOMATIC,Rp 184.500.000,184500000.0,,,Toyota,Yaris,1.5 TRD Sportivo 7 AB Bensin-AT,2019,85.000-90.000,90,Bensin,Putih,Automatic,Hatchback,>1.500 - 2.000 cc,Diler,,42924235,Aga Sukma,Regular,,,Jawa Tengah,active,0,0,0,0,17,https://apollo.olx.co.id:443/v1/files/69ddd648ae64e-ID/image,2026-04-14T12:58:23+07:00,https://www.olx.co.id/item/944517424,184500000.0,2019,olx_mobil_bekas_20260428_0344.csv,20260428_0344,184500000.0,2019,90,7,12.857142857142858,11.899999999999999,0,1
944515146,[ KM LOW 2RB ] BMW i4 i 4 eDrive35 eDrive 35 AT 2024/2025,Rp 980.900.000,980900000.0,,,BMW,i4,,2024,0-5.000,5,Listrik,Hitam,Automatic,Sedan,Unknown,Diler,Bursa BEZ Paramount Serpong,131519167,MR AGUS FOCUS,Regular,,,Banten,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69ddc4461993a-ID/image,2026-04-14T11:42:15+07:00,https://www.olx.co.id/item/944515146,980900000.0,2024,olx_mobil_bekas_20260428_0344.csv,20260428_0344,980900000.0,2024,5,2,2.5,14.0,1,0
944514148,[ LOW KM 11RB ] BMW i5 i 5 eDrive 40 eDrive40 M Sport G60 2024/2025,Rp 1.145.000.000,1145000000.0,,,BMW,I5,Listrik-AT,2024,10.000-15.000,15,Listrik,Hitam,Automatic,Sedan,<1.000 cc,Unknown,,129979087,Vinny Focus Motor,Regular,,,Jawa Barat,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69ddbe918e763-ID/image,2026-04-14T11:14:27+07:00,https://www.olx.co.id/item/944514148,1145000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,1145000000.0,2024,15,2,7.5,14.0,1,0
943010680,Reborn 2.4 G Manual 2019 Upgrade Venturer,Rp 310.000.000,310000000.0,,,Toyota,Kijang Innova,2.4 G Solar-MT,2019,90.000-95.000,95,Diesel,Hitam,Manual,MPV,>2.000 - 3.000 cc,Diler,,74867648,Maju Bersama Mobilindo,Regular,,,Sumatra Selatan,active,0,9,0,0,8,https://apollo.olx.co.id:443/v1/files/698a74b96edc8-ID/image,2026-04-14T11:06:28+07:00,https://www.olx.co.id/item/943010680,310000000.0,2019,olx_mobil_bekas_20260430_2051.csv,20260430_2051,310000000.0,2019,95,7,13.571428571428571,8.299999999999999,0,1
